seq150600	UniRef90_UPI002224303A	40.3	72	38	1	3	74	6	72	5.09e-06	52.4
seq150609	UniRef90_UPI0010356C23	46.6	73	37	2	1	72	1	72	2.26e-08	58.9
seq150610	UniRef90_A0A7C7NNF6	40.6	69	41	0	7	75	7	75	5.51e-12	68.9
seq150614	UniRef90_UPI0013D9ADB6	59.2	49	16	1	2	50	3	47	3.57e-02	41.6
seq150619	UniRef90_A0A0M2V6A2	42.1	57	29	1	5	61	66	118	4.40e-05	49.3
seq150630	UniRef90_A0A2N9FBG7	46.7	60	26	2	13	71	1	55	7.18e-05	48.9
seq150632	UniRef90_A0A3A0E4E6	55.6	45	20	0	34	78	133	177	6.95e-08	57.8
seq150642	UniRef90_A0A177GE84	45.3	64	35	0	4	67	9	72	1.99e-09	60.5
seq150649	UniRef90_A0A7C4CEJ4	38.3	47	29	0	9	55	15	61	1.72e-03	44.7
seq150663	UniRef90_A0A1N6VWM3	49.1	53	23	2	24	75	29	78	7.98e-07	53.9
seq150675	UniRef90_A0A0L0DP59	47.5	40	19	1	16	55	909	946	3.58e-02	41.2
seq150718	UniRef90_UPI002010BCDC	48.9	47	19	1	1	42	1	47	7.88e-03	42.7
seq150721	UniRef90_A0A1H3EUE4	55.0	40	18	0	5	44	2	41	6.58e-06	50.8
seq150726	UniRef90_A0A358N6E9	61.8	55	19	1	14	68	14	66	1.57e-16	75.9
seq150728	UniRef90_A0A3S4U617	41.5	53	29	2	1	53	84	134	2.02e-03	44.7
seq150729	UniRef90_A0A1T5LJL1	54.1	74	34	0	6	79	4	77	1.09e-21	90.9
seq150735	UniRef90_A0A1M5A4E7	37.7	53	33	0	8	60	26	78	1.38e-02	42.0
seq150742	UniRef90_A0A4S2D4P8	54.1	74	33	1	11	84	15	87	9.29e-12	68.9
seq150743	UniRef90_A0A6L6X2U2	54.9	51	21	1	2	50	198	248	2.43e-08	58.2
seq150749	UniRef90_A0A317X2A6	42.7	75	33	2	5	73	42	112	6.50e-09	60.5
seq150756	UniRef90_A0A1M6D3N2	47.5	61	29	2	7	65	4	63	2.24e-05	50.4
seq150757	UniRef90_A0A1H9W116	34.2	76	39	2	1	65	1	76	8.62e-04	45.1
seq150760	UniRef90_A0A7Y8X1Q1	47.1	68	33	2	1	67	1163	1228	4.11e-07	55.1
seq150761	UniRef90_A0A2M7SB64	56.1	57	25	0	16	72	2	58	8.10e-15	72.8
seq150771	UniRef90_UPI002101AA2B	51.3	80	39	0	4	83	6	85	2.60e-22	92.0
seq150773	UniRef90_UPI000FD732C2	45.9	85	40	1	1	85	3	81	3.39e-10	63.9
seq150778	UniRef90_A0A4R4ELH9	50.9	57	23	2	14	69	35	87	7.43e-06	51.2
seq150782	UniRef90_A0A4Y7NHC5	52.1	48	23	0	14	61	25	72	2.68e-06	52.4
seq150786	UniRef90_A0A2N9I4B6	54.0	63	26	1	9	68	1	63	1.14e-09	62.4
seq150789	UniRef90_A0A316LHX5	43.7	71	40	0	3	73	2	72	4.71e-11	66.2
seq150793	UniRef90_A0A5N5RCG0	61.8	68	26	0	12	79	4	71	7.95e-24	100
seq150798	UniRef90_D6TD37	61.2	67	23	1	10	73	9	75	6.17e-14	74.7
seq150801	UniRef90_A0A166FSU5	58.6	58	21	1	15	72	9	63	3.80e-14	73.2
seq150802	UniRef90_A0A1Q8ZU57	44.1	68	37	1	9	76	148	214	5.92e-09	60.1
seq150806	UniRef90_A0A972FKA6	44.4	54	28	1	11	64	275	326	4.47e-05	49.7
seq150818	UniRef90_A0A4Q7JCM5	48.8	82	42	0	1	82	1	82	1.79e-13	73.6
seq150823	UniRef90_A0A0D7A9B5	47.0	66	35	0	3	68	56	121	2.97e-14	72.0
seq150829	UniRef90_UPI00101C4C93	38.9	72	43	1	5	76	41	111	9.42e-09	60.1
seq150836	UniRef90_A0A0U9HGG7	55.6	54	24	0	7	60	10	63	3.31e-10	61.2
seq150841	UniRef90_UPI0007B7A09D	50.6	79	39	0	1	79	229	307	3.32e-17	84.3
seq150858	UniRef90_A0A1I1ISE8	52.1	71	28	3	11	77	21	89	9.04e-08	57.4
seq150860	UniRef90_UPI0019130BE3	44.4	72	39	1	6	77	15	85	1.09e-11	68.6
seq150864	UniRef90_A0A554IDQ9	44.6	65	36	0	14	78	2	66	6.89e-09	58.9
seq150868	UniRef90_A0A853DTL3	44.4	63	32	2	3	65	4	63	5.25e-03	42.7
seq150873	UniRef90_A0A916V1B5	45.3	75	40	1	2	76	9	82	1.83e-08	59.3
seq150896	UniRef90_A0A1G8K9V1	42.6	68	33	3	7	72	149	212	1.25e-03	45.4
seq150897	UniRef90_A0A9E7W980	40.7	59	33	1	6	64	4	60	2.96e-07	54.7
seq150901	UniRef90_A0A8J5FVE4	49.3	71	34	1	5	73	123	193	1.74e-18	86.7
seq150904	UniRef90_A0A1E7F5N7	35.8	67	43	0	2	68	432	498	1.93e-02	42.0
seq150908	UniRef90_A0A940DMN9	39.7	68	41	0	9	76	11	78	8.83e-05	48.9
seq150909	UniRef90_A0A8H6HZI0	40.4	57	34	0	8	64	62	118	2.12e-04	47.4
seq150910	UniRef90_UPI001F375FC9	40.8	71	40	1	4	72	784	854	1.15e-05	51.2
seq150916	UniRef90_UPI001AE03730	50.8	63	31	0	11	73	2	64	1.12e-10	62.4
seq150920	UniRef90_A0A3N7HVJ6	48.1	54	21	1	10	56	16	69	2.35e-02	41.6
seq150921	UniRef90_UPI000DADC057	48.6	74	38	0	1	74	1	74	8.60e-15	75.1
seq150932	UniRef90_A0A7W0ZBE2	53.1	64	28	2	13	75	2	64	7.34e-12	66.2
seq150957	UniRef90_A0A3L7VU64	44.4	45	25	0	1	45	1	45	8.78e-04	45.8
seq150958	UniRef90_A0A1E4KQ69	50.6	79	37	1	3	79	2	80	7.89e-16	78.6
seq150964	UniRef90_A0A553NFB2	51.2	41	19	1	26	66	6	45	9.22e-04	44.7
seq150966	UniRef90_A0A7C3SBN7	51.9	79	38	0	2	80	20	98	4.57e-18	86.7
seq150968	UniRef90_UPI00201701EC	39.5	76	46	0	3	78	20	95	6.91e-10	63.2
seq150972	UniRef90_A0A1G0DW34	49.3	69	25	2	16	77	18	83	2.19e-03	45.1
seq150984	UniRef90_A0A0K1EBB4	37.9	58	36	0	14	71	1	58	3.58e-02	41.2
seq151000	UniRef90_A0A2M9R565	40.9	66	38	1	1	65	1	66	8.22e-09	58.9
seq151007	UniRef90_A0A372FBL0	36.2	58	36	1	10	66	1	58	2.84e-04	47.0
seq151010	UniRef90_A0A452VFJ5	43.0	79	40	3	5	78	785	863	6.69e-10	63.5
seq151017	UniRef90_A0A850G548	56.3	64	25	2	10	73	5	65	1.26e-08	59.7
seq151018	UniRef90_H5XCT5	49.3	67	24	3	4	65	1488	1549	4.50e-09	60.8
seq151024	UniRef90_A0A6S7IGU8	41.7	48	27	1	22	68	576	623	8.71e-05	48.5
seq151033	UniRef90_UPI001F58962E	48.0	75	38	1	1	74	1	75	6.78e-13	70.1
seq151045	UniRef90_A0A7W0K965	53.9	76	35	0	5	80	8	83	7.80e-19	87.4
seq151047	UniRef90_A0A933YQ07	45.9	74	34	4	6	75	11	82	4.88e-03	43.9
seq151068	UniRef90_A0A2H5WPZ6	69.3	75	22	1	1	75	1	74	3.86e-23	97.1
seq151078	UniRef90_A0A2W4MJN4	52.1	71	34	0	1	71	6	76	6.00e-14	70.1
seq151081	UniRef90_A0A7X1M5D7	38.7	62	38	0	14	75	23	84	1.94e-03	45.1
seq151084	UniRef90_A0A2H0QU27	50.0	50	25	0	5	54	2	51	1.82e-06	51.2
seq151085	UniRef90_A0A063BBJ8	45.6	57	30	1	15	70	10	66	1.26e-06	53.1
seq151087	UniRef90_A0A168I4C8	65.4	26	9	0	10	35	9	34	6.17e-03	43.1
seq151097	UniRef90_I8J0X7	42.9	70	38	1	2	71	4	71	4.74e-11	65.9
seq151099	UniRef90_A0A952RE26	59.0	39	15	1	37	75	344	381	4.90e-03	43.9
seq151100	UniRef90_A0A7V6NYR9	35.5	62	39	1	3	63	36	97	1.27e-02	42.4
seq151105	UniRef90_A0A957CIQ1	38.9	72	44	0	3	74	2	73	9.64e-13	67.8
seq151106	UniRef90_A0A7C4XVV8	38.3	81	50	0	4	84	2	82	2.40e-05	50.8
seq151116	UniRef90_B6U508	88.9	72	8	0	8	79	11	82	3.49e-41	140
seq151133	UniRef90_A0A058Z252	42.9	49	22	2	24	66	1790	1838	3.68e-03	43.9
seq151136	UniRef90_UPI0021B5122D	39.3	61	37	0	19	79	21	81	1.16e-05	49.3
seq151138	UniRef90_A0A2D5W1P0	56.3	71	30	1	3	72	11	81	1.98e-15	77.4
seq151139	UniRef90_UPI0021E936D9	37.3	59	31	2	8	61	42	99	1.08e-02	42.7
seq151140	UniRef90_A0A0D0GQU4	56.1	66	26	1	4	69	7	69	6.83e-17	79.7
seq151145	UniRef90_A0A6V7PHD6	73.1	67	18	0	5	71	238	304	4.42e-25	104
seq151146	UniRef90_A0A560EJY4	34.3	67	42	1	4	68	17	83	1.42e-05	50.8
seq151147	UniRef90_A0A6V7LDJ2	40.0	65	39	0	7	71	5	69	9.07e-12	63.9
seq151150	UniRef90_A0A3B0R1I5	45.9	74	40	0	5	78	3	76	5.92e-09	58.2
seq151151	UniRef90_A0A6P3ZW96	59.5	74	30	0	3	76	656	729	6.66e-16	80.5
seq151156	UniRef90_A0A7J4FI07	52.8	72	34	0	5	76	1	72	2.08e-18	81.3
seq151158	UniRef90_A0A2N1PAV0	44.4	63	33	1	14	74	11	73	7.89e-05	48.9
seq151166	UniRef90_A0A525D1A6	37.8	74	39	2	1	67	1	74	8.21e-05	48.5
seq151175	UniRef90_A0A834G3R2	43.7	71	40	0	1	71	274	344	6.46e-10	63.2
seq151176	UniRef90_B7RVJ7	46.4	56	19	1	13	68	330	374	5.20e-03	43.5
seq151180	UniRef90_A0A927NJZ5	54.2	48	21	1	11	57	2	49	3.01e-02	41.6
seq151181	UniRef90_A0A6I3L3S3	54.8	42	19	0	13	54	3	44	6.21e-06	52.0
seq151184	UniRef90_A0A7M2Y683	50.0	42	20	1	30	70	160	201	1.08e-02	42.7
seq151185	UniRef90_UPI0004CCAC1D	32.8	64	39	1	14	73	11	74	2.98e-05	50.1
seq151197	UniRef90_A0A7Y4SGY3	47.8	69	29	2	14	77	14	80	3.01e-06	53.1
seq151198	UniRef90_A0A183MCA8	47.8	69	34	2	4	72	15	81	2.08e-08	58.2
seq151202	UniRef90_C6CR43	47.7	65	30	3	17	78	24	87	6.69e-05	49.3
seq151207	UniRef90_A0A401TR18	57.9	38	16	0	32	69	52	89	3.44e-03	42.4
seq151209	UniRef90_A0A2N5EM59	56.6	76	28	2	8	83	9	79	9.12e-16	78.2
seq151217	UniRef90_A0A4R4BQW0	43.9	66	35	2	5	70	213	276	1.65e-03	45.1
seq151219	UniRef90_A0A1W9K368	72.0	25	7	0	23	47	14	38	1.59e-03	42.0
seq151221	UniRef90_A0A7V9N6K7	59.4	32	13	0	41	72	71	102	3.95e-02	41.2
seq151230	UniRef90_D6Z0B8	44.4	45	25	0	18	62	11	55	1.50e-03	45.1
seq151234	UniRef90_A0A938W3G1	59.1	66	27	0	7	72	5	70	8.25e-15	77.4
seq151240	UniRef90_UPI00189C72D8	51.6	62	30	0	12	73	4	65	1.11e-10	64.7
seq151244	UniRef90_A0A2E5BYU6	40.0	55	32	1	15	69	204	257	9.65e-05	48.5
seq151245	UniRef90_A0A4Q1C6W2	58.9	56	23	0	25	80	116	171	1.02e-09	63.2
seq151254	UniRef90_A0A9D3Q585	60.5	38	15	0	29	66	43	80	1.12e-07	56.6
seq151258	UniRef90_A0A291Q2H8	53.2	79	32	1	2	75	1934	2012	7.29e-17	83.2
seq151262	UniRef90_A0A7H4PUR4	44.0	50	28	0	10	59	127	176	1.11e-02	42.0
seq151274	UniRef90_A0A930TPS5	55.6	36	16	0	32	67	178	213	5.39e-04	46.2
seq151276	UniRef90_A0A960DKJ1	53.2	62	29	0	9	70	4	65	2.78e-13	68.9
seq151278	UniRef90_UPI0021A275F0	55.4	74	33	0	3	76	24	97	1.46e-17	84.7
seq151279	UniRef90_UPI0006D02631	45.6	57	31	0	17	73	116	172	2.88e-07	55.8
seq151282	UniRef90_A0A2V8B703	43.5	46	25	1	25	69	15	60	1.28e-02	42.4
seq151299	UniRef90_A0A7C7YXL4	55.6	72	32	0	4	75	158	229	6.39e-21	92.0
seq151300	UniRef90_A0A968LXK4	53.1	64	26	2	14	73	19	82	7.18e-11	62.8
seq151301	UniRef90_A0A0W0GH99	60.8	51	20	0	21	71	162	212	2.58e-12	69.3
seq151307	UniRef90_A0A0F3ISL4	70.0	70	21	0	7	76	1	70	2.42e-27	104
seq151316	UniRef90_A0A0Q8UVW8	52.1	71	33	1	3	73	14	83	1.85e-07	55.5
seq151329	UniRef90_UPI001EF937CB	50.6	87	43	0	1	87	1	87	1.78e-18	85.9
seq151332	UniRef90_A0A832WFE6	48.5	68	35	0	3	70	296	363	4.90e-14	75.1
seq151337	UniRef90_UPI0015C78314	45.9	61	33	0	12	72	5	65	7.59e-09	59.3
seq151339	UniRef90_A0A6L5AV03	50.0	48	22	1	28	73	14	61	9.37e-04	45.8
seq151340	UniRef90_A0A948PYE8	39.4	71	41	2	7	76	19	88	8.25e-10	59.7
seq151353	UniRef90_E3MNM4	41.2	51	25	2	16	61	189	239	1.38e-02	42.0
seq151357	UniRef90_G3Q686	58.1	43	18	0	23	65	23	65	4.76e-07	53.5
seq151361	UniRef90_A0A7S1HZE8	58.4	77	31	1	2	77	7	83	1.57e-24	97.4
seq151366	UniRef90_Q4G2D2	50.0	68	34	0	11	78	8	75	2.21e-17	81.6
seq151368	UniRef90_B5EBN7	50.7	67	33	0	10	76	10	76	6.91e-11	66.2
seq151372	UniRef90_A0A6J8CHQ2	45.9	74	36	2	1	74	1	70	2.06e-07	56.2
seq151380	UniRef90_UPI00148EFE5A	55.4	74	32	1	4	76	10	83	3.26e-18	84.7
seq151381	UniRef90_A0A7X4GJ56	57.7	78	33	0	1	78	765	842	2.28e-19	90.5
seq151384	UniRef90_A0A8H7D6W6	45.1	71	37	1	1	69	1	71	2.33e-08	58.5
seq151386	UniRef90_UPI00106DEED3	49.2	63	26	2	1	59	1	61	7.61e-07	54.7
seq151394	UniRef90_A0A8J5E0Q6	40.6	69	39	1	8	74	14	82	1.12e-08	58.2
seq151398	UniRef90_A0A6J4IKP9	54.7	53	24	0	11	63	298	350	1.10e-10	65.5
seq151400	UniRef90_A0A238XU15	42.1	57	33	0	10	66	13	69	3.46e-05	49.3
seq151403	UniRef90_A0A1M3BLS1	49.1	53	26	1	8	59	153	205	8.46e-07	53.9
seq151407	UniRef90_A0A960PFT2	50.0	40	19	1	16	54	23	62	1.88e-03	44.7
seq151408	UniRef90_UPI0018797CF0	40.8	71	38	2	1	69	58	126	2.41e-04	47.4
seq151409	UniRef90_A0A2G9GND5	46.3	67	36	0	10	76	5	71	1.69e-10	65.1
seq151414	UniRef90_A0A379KUC5	41.1	73	42	1	3	74	4	76	1.65e-05	50.8
seq151423	UniRef90_A0A4U3L9U1	39.3	56	33	1	1	55	1	56	2.87e-02	41.6
seq151426	UniRef90_A0A975IVK9	45.6	79	42	1	1	79	118	195	2.48e-05	50.4
seq151431	UniRef90_UPI0009AD0481	52.0	50	22	2	2	50	13	61	3.88e-04	44.3
seq151434	UniRef90_A0A1G1JK86	53.9	76	35	0	2	77	3	78	2.46e-20	87.0
seq151449	UniRef90_A0A2I0TQJ7	55.9	68	30	0	7	74	7	74	4.10e-19	84.7
seq151450	UniRef90_A0A1G9LF50	40.8	71	38	2	5	74	31	98	4.31e-09	57.8
seq151454	UniRef90_A0A3M0YPC2	61.8	34	13	0	38	71	27	60	1.27e-04	45.4
seq151456	UniRef90_UPI0021F7F24A	47.9	71	35	1	2	70	38	108	8.93e-12	65.5
seq151467	UniRef90_A0A7Y5VG40	46.4	69	36	1	10	77	7	75	5.43e-06	52.4
seq151468	UniRef90_A0A972L285	42.4	59	31	1	15	70	38	96	1.95e-05	50.4
seq151470	UniRef90_UPI000479A78B	55.7	61	27	0	12	72	22	82	8.00e-16	75.1
seq151472	UniRef90_A0ZLS8	59.5	42	15	1	3	44	4	43	2.47e-06	53.1
seq151477	UniRef90_A0A7V4E1R0	37.9	58	36	0	14	71	243	300	1.27e-04	48.1
seq151479	UniRef90_UPI0009EA0C00	50.8	61	28	2	11	71	221	279	5.01e-04	46.6
seq151481	UniRef90_A0A1F6WNG8	41.2	51	30	0	12	62	2	52	2.90e-03	44.3
seq151485	UniRef90_UPI00187F22EF	59.5	42	17	0	20	61	446	487	3.26e-02	41.6
seq151488	UniRef90_A0A925BSC4	44.8	58	26	2	17	72	8	61	6.93e-05	48.9
seq151492	UniRef90_UPI0021B2C044	41.8	67	34	2	4	68	40	103	3.98e-06	52.4
seq151493	UniRef90_A0A0F2RL52	59.7	77	31	0	1	77	1	77	8.52e-29	110
seq151496	UniRef90_A0A7V5R9F7	41.9	74	38	2	1	69	1	74	5.06e-05	48.5
seq151500	UniRef90_A0A419KDT3	39.1	64	39	0	10	73	11	74	1.91e-04	47.0
seq151502	UniRef90_A0A1H3DDB0	43.8	48	23	1	6	49	5	52	3.07e-05	49.7
seq151504	UniRef90_A0A6P6U0L6	43.9	66	32	1	7	67	142	207	3.02e-09	60.8
seq151506	UniRef90_C3Z760	66.7	57	17	1	17	73	2	56	7.67e-11	63.9
seq151507	UniRef90_A0A8H7U4D9	30.1	73	51	0	2	74	92	164	6.44e-03	43.5
seq151508	UniRef90_A0A1E7IUI8	44.6	74	41	0	4	77	2	75	4.35e-09	60.8
seq151510	UniRef90_A0A947X1I8	56.9	58	22	1	4	61	2	56	7.62e-04	46.2
seq151523	UniRef90_A0A3M8A3Z0	60.5	38	15	0	5	42	77	114	2.52e-02	41.6
seq151525	UniRef90_UPI000428D93C	75.0	28	7	0	1	28	1	28	5.20e-03	43.9
seq151527	UniRef90_UPI0019194C38	43.8	73	41	0	6	78	14	86	2.27e-13	72.0
seq151532	UniRef90_UPI00034336D1	59.7	77	31	0	1	77	3	79	1.71e-22	92.8
seq151535	UniRef90_A0A175RAC3	47.4	57	30	0	15	71	11	67	3.23e-07	53.9
seq151541	UniRef90_A0A7S2BCU4	61.5	52	16	1	29	76	11	62	7.78e-06	50.4
seq151546	UniRef90_A0A4R5QN97	43.0	79	44	1	1	78	354	432	2.88e-11	67.4
seq151548	UniRef90_A0A0N9I1F5	52.0	75	36	0	1	75	1	75	6.73e-15	76.6
seq151557	UniRef90_A0A1V5YLP6	47.5	80	26	4	1	72	213	284	8.06e-12	68.6
seq151565	UniRef90_A0A2N5ZBU7	40.6	64	38	0	6	69	3	66	9.56e-04	45.8
seq151572	UniRef90_UPI001929BFA6	33.7	83	43	2	3	73	109	191	1.05e-07	57.0
seq151575	UniRef90_A0A2A4N5L2	53.8	39	18	0	1	39	533	571	1.41e-04	47.8
seq151579	UniRef90_G2KU20	52.2	67	31	1	8	73	10	76	3.87e-17	82.4
seq151586	UniRef90_UPI000689C939	67.6	68	21	1	10	76	21	88	1.54e-20	91.7
seq151592	UniRef90_A0A521PRP1	39.5	76	45	1	1	75	168	243	2.07e-04	47.8
seq151600	UniRef90_A0A974RGU8	45.6	68	35	2	1	68	152	217	4.14e-08	58.2
seq151603	UniRef90_A0A7G9YZZ9	63.0	46	17	0	29	74	44	89	9.57e-10	61.2
seq151609	UniRef90_UPI000F5B4344	41.4	70	39	2	11	79	4	72	1.50e-07	56.6
seq151611	UniRef90_UPI0023007A8E	44.8	67	32	3	5	67	11	76	1.23e-06	53.9
seq151624	UniRef90_A0A353ML28	50.9	55	27	0	12	66	8	62	5.72e-09	60.8
seq151625	UniRef90_A0A6I1JSX7	56.5	46	20	0	34	79	16	61	2.82e-08	58.9
seq151633	UniRef90_A0A498MGE5	45.5	55	26	1	15	69	27	77	6.93e-05	48.9
seq151634	UniRef90_A0A964MX98	44.6	65	34	1	17	79	3	67	2.65e-08	57.4
seq151645	UniRef90_A0A2W4NC08	47.1	68	31	2	8	70	47	114	8.64e-07	53.1
seq151646	UniRef90_K9GU48	47.1	51	27	0	17	67	54	104	3.83e-02	41.6
seq151648	UniRef90_A0A4U6VXV6	58.1	43	16	2	17	57	22	64	2.00e-03	44.7
seq151654	UniRef90_UPI0021BFDE3C	62.1	66	25	0	13	78	3	68	5.79e-22	94.7
seq151655	UniRef90_UPI0005256E0C	45.3	75	35	2	7	75	48	122	1.51e-11	65.9
seq151661	UniRef90_A0A0L6U031	49.2	65	33	0	12	76	2	66	6.61e-12	68.6
seq151663	UniRef90_A0A1E4V0P8	50.0	78	34	1	1	78	1	73	3.70e-15	73.9
seq151672	UniRef90_UPI001D0F9234	49.3	67	34	0	10	76	11	77	1.35e-13	72.0
seq151677	UniRef90_G8LZ17	67.1	82	26	1	4	85	2	82	2.12e-25	107
seq151678	UniRef90_A0A3M1DD54	48.4	62	28	1	3	64	277	334	2.15e-04	47.8
seq151679	UniRef90_A0A416W291	44.1	59	33	0	2	60	3	61	6.98e-07	54.7
seq151685	UniRef90_A0A1R3FYU7	51.6	64	31	0	12	75	7	70	8.22e-13	68.6
seq151693	UniRef90_UPI0022509554	51.5	66	31	1	12	76	12	77	1.05e-11	68.6
seq151695	UniRef90_A0A7K3ADW9	57.4	47	18	1	1	45	1	47	2.32e-07	55.8
seq151701	UniRef90_A0A1F2TPU2	57.7	71	30	0	5	75	3	73	4.72e-21	92.0
seq151703	UniRef90_A0A6N2CZM5	41.3	63	36	1	8	70	113	174	5.69e-07	54.7
seq151717	UniRef90_A0A0E3T016	100	75	0	0	4	78	3	77	3.81e-48	160
seq151723	UniRef90_A0A5C8NU28	38.6	88	42	4	1	80	34	117	1.87e-04	48.1
seq151725	UniRef90_A0A094IVY2	47.8	67	35	0	8	74	15	81	2.04e-09	62.0
seq151726	UniRef90_A0A525CXI4	40.8	76	42	1	3	75	20	95	6.97e-10	60.8
seq151730	UniRef90_E0UAQ1	41.2	68	36	1	9	72	3	70	8.37e-08	57.4
seq151742	UniRef90_A0A5C5SBX9	34.3	70	39	1	12	74	10	79	1.34e-03	44.3
seq151749	UniRef90_A0A8J7K5A6	55.7	79	34	1	4	82	2	79	6.39e-16	80.5
seq151751	UniRef90_A0A6M4GSM3	38.2	76	47	0	2	77	4	79	5.54e-11	66.2
seq151759	UniRef90_UPI001E4B8396	44.4	45	25	0	25	69	260	304	7.59e-05	48.9
seq151766	UniRef90_A0A5J6UAI8	48.4	62	32	0	17	78	9	70	6.81e-08	55.5
seq151767	UniRef90_A0A5B7UER4	43.2	37	21	0	35	71	19	55	5.91e-04	46.2
seq151769	UniRef90_UPI001C0B284E	45.7	46	25	0	21	66	26	71	4.44e-02	40.8
seq151771	UniRef90_A0A0A0K2K8	66.7	72	24	0	3	74	6	77	1.15e-26	104
seq151784	UniRef90_UPI002174EB9F	63.4	41	15	0	34	74	269	309	1.73e-08	59.3
seq151793	UniRef90_A0A1T5JH54	48.7	76	39	0	3	78	18	93	1.73e-12	68.6
seq151799	UniRef90_A0A6M1U1I1	58.8	68	28	0	12	79	2	69	3.37e-17	82.0
seq151800	UniRef90_UPI0011817D98	50.9	57	25	2	4	60	2	55	6.65e-07	54.7
seq151801	UniRef90_UPI0004912903	61.8	34	13	0	27	60	137	170	4.82e-03	43.5
seq151804	UniRef90_A0A0G1F5W4	48.0	50	22	2	13	62	111	156	2.37e-04	47.0
seq151817	UniRef90_A0A958Q088	37.7	53	33	0	15	67	130	182	1.45e-03	45.1
seq151836	UniRef90_A0A7V5TLW7	63.6	77	28	0	3	79	7	83	4.85e-23	95.9
seq151845	UniRef90_A0A1Q5ZSB9	35.5	62	40	0	8	69	1	62	9.11e-05	48.5
seq151848	UniRef90_A0A1A2ZWZ1	42.6	47	24	1	8	54	17	60	5.82e-03	42.4
seq151866	UniRef90_A0A5N6R2V6	36.5	63	32	3	4	60	192	252	4.69e-02	40.8
seq151867	UniRef90_UPI00198121F4	53.2	77	36	0	1	77	1	77	2.18e-20	93.2
seq151871	UniRef90_A0A7J7JU68	39.0	59	36	0	18	76	9	67	2.34e-04	47.4
seq151877	UniRef90_A0A7X1NLF9	41.5	65	37	1	9	73	4	67	9.81e-06	48.9
seq151882	UniRef90_A0A7W1PIX8	51.1	45	16	1	29	73	51	89	5.09e-04	46.2
seq151888	UniRef90_A0A7Y0HFH7	38.5	52	32	0	20	71	111	162	2.98e-03	44.3
seq151892	UniRef90_A0A4Q6D9G9	56.0	75	33	0	3	77	6	80	6.23e-23	94.4
seq151895	UniRef90_UPI000AF956B2	57.7	71	30	0	2	72	1	71	4.26e-21	90.5
seq151910	UniRef90_A0A969ZPF0	44.2	86	47	1	1	86	4	88	1.64e-21	89.7
seq151912	UniRef90_A0A7X7VTF6	37.3	67	42	0	6	72	770	836	1.54e-04	48.1
seq151915	UniRef90_A0A835HRI3	44.3	70	36	2	1	69	10	77	1.18e-11	68.2
seq151917	UniRef90_A0A2D6A1S8	52.9	51	20	1	13	59	7	57	2.47e-05	50.1
seq151927	UniRef90_G1UXL8	52.9	51	24	0	19	69	3	53	3.09e-08	58.2
seq151937	UniRef90_F3L2C1	65.9	44	15	0	28	71	23	66	3.28e-06	52.8
seq151938	UniRef90_A0A524I948	42.9	70	40	0	6	75	1	70	5.12e-09	60.8
seq151946	UniRef90_A0A653DNC1	57.7	78	27	1	1	72	1	78	5.02e-20	85.9
seq151948	UniRef90_UPI002231C618	53.7	67	30	1	13	78	1621	1687	3.75e-13	72.8
seq151952	UniRef90_A0A1Y5TX00	63.8	47	16	1	27	73	19	64	2.78e-09	60.8
seq151956	UniRef90_A0A1M6PTE7	51.7	60	28	1	7	66	4	62	3.61e-08	58.5
seq151961	UniRef90_A0A017SS09	40.0	55	31	1	5	59	31	83	2.01e-02	42.0
seq151964	UniRef90_A0A9D4XZV8	39.7	68	38	1	4	68	23	90	4.79e-05	49.3
seq151967	UniRef90_A0A1F6BVC7	33.3	69	46	0	1	69	35	103	6.53e-04	46.6
seq151973	UniRef90_A0A812AWB5	58.7	63	21	1	14	71	67	129	2.27e-08	57.8
seq151981	UniRef90_UPI0004DF0CB6	51.3	78	34	3	2	78	1	75	3.55e-10	64.3
seq151982	UniRef90_A0A087HQB1	43.7	71	40	0	6	76	308	378	3.60e-11	67.0
seq151985	UniRef90_UPI001930C9E1	47.0	66	33	2	6	71	10	73	1.39e-03	45.1
seq152006	UniRef90_A0A0N1BQK1	57.4	54	23	0	1	54	1	54	1.02e-11	67.0
seq152020	UniRef90_UPI0005F2A940	48.7	78	37	1	2	79	12	86	6.40e-16	76.3
seq152024	UniRef90_A0A521ECB4	37.9	58	30	2	2	59	6	57	4.11e-02	40.4
seq152026	UniRef90_A0A7V8VTC8	61.6	73	25	1	6	78	12	81	7.12e-20	86.7
seq152043	UniRef90_A0A8J6TI51	53.6	56	25	1	12	66	308	363	7.28e-06	51.6
seq152065	UniRef90_UPI00232B081F	47.1	70	37	0	4	73	8	77	4.18e-15	75.5
seq152072	UniRef90_A0A838L4C0	45.2	73	40	0	1	73	2	74	5.74e-14	74.7
seq152074	UniRef90_A0A534Z8R4	44.3	70	30	2	3	72	2	62	2.20e-08	56.2
seq152081	UniRef90_A0A671LNH7	67.2	64	21	0	13	76	15	78	5.49e-28	105
seq152089	UniRef90_A0A833ISV3	61.6	73	28	0	1	73	1	73	2.59e-22	96.3
seq152099	UniRef90_A0A8L0DSI5	38.0	79	42	3	1	74	193	269	3.34e-06	52.8
seq152100	UniRef90_UPI001BD3266C	43.7	71	37	2	5	72	2	72	2.71e-09	59.3
seq152103	UniRef90_A0A0C1KRI9	40.8	71	42	0	3	73	52	122	1.34e-09	62.4
